Name,AttachLocator,AttachToParent,Beam,CameraShake,CameraShakeInReplay,CameraShakeTimeMS,DestroyWhenParentDies,DetachAfterStart,EmitterDelayMs,IsoLayer,Looping,LowEndMaxPitch,LowEndMinPitch,LowEndSound,LowEndVolume,MaxCount,MaxPitch,MinLifeTime,MinPitch,OffsetFromGunBone,OrientToParent,ParticleEmitter,PitchIncrease,SWF,SortInFrontOfParent,Sound,SoundDelay,StopSound,Targeted,Volume,ExportName,AltParticleEmitter
Toxic Gargoyle Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/gob_attack_01.ogg,60,8,110,0,90,FALSE,FALSE,Gargoyle_spit,0,,FALSE,sfx/poison_garg_atk_01.ogg,0,FALSE,FALSE,50,,
Toxic Gargoyle Attack 2,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/gob_attack_01.ogg,60,8,105,0,95,FALSE,FALSE,Gargoyle_spit,0,,FALSE,sfx/poison_garg_2nd_atk_01.ogg,0,FALSE,FALSE,60,,
Toxic Gargoyle Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,110,0,90,FALSE,FALSE,,0,,FALSE,sfx/poison_garg_dep_01.ogg,0,FALSE,FALSE,70,,
Toxic Gargoyle Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_breaker_die_01.ogg,100,0,110,0,95,FALSE,FALSE,Dsplat,0,,FALSE,sfx/garg_2_die_01.ogg,0,FALSE,FALSE,50,,
Toxic Gargoyle Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,130,110,sfx/balloon_hit_01.ogg,30,0,105,0,95,FALSE,FALSE,Gargoyle_hit,0,,FALSE,sfx/garg_2_atk_hit_01.ogg,0,FALSE,FALSE,30,,
,,,,,,,,,0,,,,,,,,,,,,,Gargoyle_hit2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Hit,,,,,,,,,,
toxic_Predeploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,140,140,sfx/elixir_collect_02.ogg,50,0,95,0,95,FALSE,FALSE,toxic_bottleDrop,0,,FALSE,sfx/vial_fall_02.ogg,0,FALSE,FALSE,80,,
Training Barrack Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/troop_housing_pickup_06.ogg,0,FALSE,FALSE,80,,
Training Barrack Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,100,0,100,FALSE,FALSE,Place,0,,FALSE,sfx/troop_housing_placing_06.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
TrainingFinished,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/training_finished_03.ogg,80,0,100,0,100,FALSE,FALSE,Dust,0,,FALSE,sfx/training_finished_03.ogg,0,FALSE,FALSE,80,,
Trap broken,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,TRUE,100,100,,100,30,,0,,FALSE,FALSE,TrapSmoke,0,,FALSE,,0,FALSE,FALSE,,,
Trap Eject,,FALSE,FALSE,50,TRUE,500,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/trap_eject_01v2.ogg,70,0,100,0,100,FALSE,FALSE,Trap,0,,FALSE,sfx/trap_eject_01v2.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Trap Repaired,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,30,,0,,FALSE,FALSE,Trap Ready,0,,FALSE,,0,FALSE,FALSE,,,
Tree Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/wall_pickup_01.ogg,60,0,100,0,100,FALSE,FALSE,Wood,0,,FALSE,sfx/tree8.ogg,0,FALSE,FALSE,70,,
Troll Deploy,,FALSE,FALSE,20,FALSE,200,FALSE,FALSE,0,Objects,FALSE,75,70,sfx/mage_attack_02.ogg,60,0,105,0,95,FALSE,FALSE,Deploy,0,,FALSE,sfx/rock_troll_dep_02.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Place,,,,,,,,,,
trollAttack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,55,50,sfx/giant_attack_06.ogg,40,0,102,0,98,FALSE,FALSE,,0,,FALSE,sfx/rock_troll_throw_01.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,,,,,,,,,102,,98,,,,,,,sfx/rock_troll_throw_02.ogg,,,,70,,
trollBoulder_bounce,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,Objects,FALSE,120,110,sfx/explosion_02.ogg,60,0,104,0,96,FALSE,FALSE,,0,,FALSE,sfx/rock_troll_hit_02.ogg,0,FALSE,FALSE,50,,
trollBoulder_destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,130,120,sfx/mortar_hit_01.ogg,40,0,102,0,98,FALSE,FALSE,trollBoulder_destroyed_emitter,0,,FALSE,sfx/rock_troll_explo_01.ogg,0,FALSE,FALSE,40,,
trollBoulder_trail_lvl1,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,TRUE,100,100,,100,0,,0,,FALSE,FALSE,trollBoulder_dust_emitter_lvl1,0,,FALSE,,0,FALSE,FALSE,,,
trollBoulder_trail_lvl2,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,TRUE,100,100,,100,0,,0,,FALSE,FALSE,trollBoulder_dust_emitter_lvl2,0,,FALSE,,0,FALSE,FALSE,,,
trollBoulderHit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,,100,0,,0,,FALSE,FALSE,trollBoulderHit_emitter,0,,FALSE,,0,FALSE,FALSE,,,
trollBoulderHit_dust_lvl1,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,trollBoulderHit_dust_emitter_lvl1,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,trollBoulderHit_radius_emitter,,,,,,,,,,
trollBoulderHit_dust_lvl2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,trollBoulderHit_dust_emitter_lvl2,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,trollBoulderHit_radius_emitter,,,,,,,,,,
Troop Housing Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/troop_housing_pickup_09.ogg,0,FALSE,FALSE,80,,
Troop Housing Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,80,0,100,0,100,FALSE,FALSE,Place,0,,FALSE,sfx/troop_housing_placing_08.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Troop Upgrade Finished,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/troop_upgrade_finished_01.ogg,0,FALSE,FALSE,70,,
Troop Upgrade Start,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/start_troop_upgrade_01.ogg,0,FALSE,FALSE,70,,
Use_Magic_Item1,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/xp_gain_06.ogg,80,0,100,0,100,FALSE,FALSE,Use_Magic_Item,0,,FALSE,sfx/gem_boost_01.ogg,0,FALSE,FALSE,80,,
Wall Breaker Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,105,95,sfx/wall_breaker_attack_01.ogg,80,0,105,0,95,FALSE,FALSE,,0,,FALSE,sfx/wall_breaker_attack_01.ogg,0,FALSE,FALSE,70,,
Wall Breaker Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,None,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/deploy_skeleton_07.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,sfx/deploy_skeleton_07v2.ogg,,,,80,,
,,,,,,,,,,,,,,,,,100,,100,,,,,,,sfx/deploy_skeleton_07v3.ogg,,,,80,,
Wall Breaker Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,110,95,sfx/wall_breaker_die_01.ogg,70,0,110,0,95,FALSE,FALSE,Splat,0,,FALSE,sfx/wall_breaker_die_01.ogg,0,FALSE,FALSE,70,,
Wall Breaker Hit,,FALSE,FALSE,50,TRUE,500,FALSE,FALSE,0,Objects,FALSE,130,120,sfx/mortar_hit_01.ogg,50,0,110,0,90,FALSE,FALSE,Stone,0,,FALSE,sfx/cannon_fire3.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
Wall Level 10 Destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,6,95,0,85,FALSE,FALSE,Fire_balls,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_lightFlash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_fireBalls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosive_arrow,,,,,,,,,,
wall_lvl13_destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,wall_lvl13_destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,smokeSmall,,,,,,,,,,
wall_lvl1_destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,wall_lvl1_destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,smokeSmall,,,,,,,,,,
wall_lvl2_destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,wall_lvl2_destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,smokeSmall,,,,,,,,,,
wall_lvl4_destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,wall_lvl4_destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,smokeSmall,,,,,,,,,,
wall_lvl6_destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,wall_lvl6_destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,smokeSmall,,,,,,,,,,
wall_lvl7_destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,wall_lvl7_destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,smokeSmall,,,,,,,,,,
Warlock Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,90,80,sfx/mage_attack_02.ogg,40,0,105,0,95,FALSE,FALSE,Spawn_Dust,0,,FALSE,sfx/slimeball_fire_05.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,105,,95,,,witch_attack_glow,,,,sfx/slimeball_fire_05.ogg,,,,40,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/slimeball_fire_05.ogg,,,,40,,
Warlock Attack2,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,90,80,sfx/mage_attack_02.ogg,40,0,105,0,95,FALSE,FALSE,Spawn_Dust,0,,FALSE,sfx/dark_witch_atk_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,105,,95,,,witch_attack_glow,,,,sfx/dark_witch_atk_01.ogg,,,,40,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/dark_witch_atk_01.ogg,,,,40,,
Warlock Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/witch_deploy_01.ogg,0,FALSE,FALSE,70,,
Warlock Deploy2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/dark_witch_dep_01.ogg,0,FALSE,FALSE,70,,
Warlock Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,95,85,sfx/archer_death_05.ogg,40,0,105,0,95,FALSE,FALSE,Splat,0,,FALSE,sfx/witch_die_01.ogg,0,FALSE,FALSE,70,,
Warlock Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,80,sfx/wizard_hit_01.ogg,30,3,100,0,80,FALSE,FALSE,Hit,0,,FALSE,sfx/wizard_hit_01.ogg,0,FALSE,FALSE,40,,
,,,,,,,,,0,,,,,,,,,,,,,DefenceHit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_lightFlash,,,,,,,,,,
Warlock Summon,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,75,65,sfx/healer_hit_01.ogg,60,0,105,0,95,FALSE,FALSE,witch_lightrays,0,,FALSE,sfx/witch_summon_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,,,,,,witch_summon_area_glow,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,witch_summon_area_edge,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,witch_rings,,,,,,,,,,
Warmachine Ability Effect,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,75,70,sfx/barbarian_sword_swing_hit_14.ogg,50,0,100,0,100,FALSE,FALSE,,0,,FALSE,sfx/warmachine_lightning_02.ogg,0,FALSE,FALSE,95,,
Warmachine Ability Hit,,TRUE,FALSE,40,TRUE,500,FALSE,FALSE,0,Objects,FALSE,80,60,sfx/mortar_hit_01.ogg,80,0,150,0,130,FALSE,FALSE,Warmachine_lightning1,0,,FALSE,sfx/lightning_amb_01.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,0,,,,,,,,,,,,,Warmachine_lightning2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Warmachine_lightning3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Tesla_spark_1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Tesla_spark_2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit5,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
Warmachine Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Hit,0,,FALSE,,0,FALSE,FALSE,,,
Warmachine Deploy,,FALSE,FALSE,20,TRUE,200,FALSE,FALSE,0,Objects,FALSE,70,60,sfx/gob_attack_01.ogg,80,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/war_machine_dep_01.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Place,,,,,,,,,,
Warmachine Die,,FALSE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Building Destroyed,0,,FALSE,sfx/builder_bot_pre_atk_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Building Destroyed,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_die_force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
Warmachine Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,65,55,sfx/barbarian_hit_stuff.ogg,50,0,102,0,98,FALSE,FALSE,Arrow_Tower_lightFlash,0,,FALSE,sfx/builder_bot_atk_hit_01.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Deploy,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit5,,,,,,,,,,
Warmachine PreAttack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,50,40,sfx/barbarian_sword_swing_hit_14.ogg,50,0,102,0,98,FALSE,FALSE,Hit,0,,FALSE,sfx/builder_bot_pre_atk_01.ogg,0,FALSE,FALSE,70,,
Warmachine Scream,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,75,70,sfx/barbarian_sword_swing_hit_14.ogg,50,0,160,0,140,FALSE,FALSE,,0,,FALSE,sfx/warmachine_lightning_02.ogg,0,FALSE,FALSE,90,,
Warrior Princess Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,105,95,sfx/rg_atk_01.ogg,90,0,105,0,95,FALSE,FALSE,ArcherQueen_attack,0,,FALSE,sfx/rg_atk_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/rg_atk_02.ogg,,,,80,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/rg_atk_01.ogg,,,,80,,
Warrior Princess Die,,FALSE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Top,FALSE,100,100,sfx/rg_knockout_01.ogg,90,0,100,0,100,FALSE,FALSE,Mortar_lightFlash,0,,FALSE,sfx/rg_knockout_01.ogg,0,FALSE,FALSE,90,,
,,,,,,,,,0,,,,,,,,,,,,,Ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Place,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,MortarHit_lvl6,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_die_force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Warrior Princess Scream,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,102,98,sfx/rg_alert_01.ogg,90,0,102,0,98,FALSE,FALSE,,0,,FALSE,sfx/rg_alert_01.ogg,0,FALSE,FALSE,90,,
Warrior Princess Sleep,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,105,95,sfx/rg_sleep_01.ogg,90,0,105,0,95,FALSE,FALSE,,0,,FALSE,sfx/rg_sleep_01.ogg,0,FALSE,FALSE,90,,
WarriorGirl Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,85,75,sfx/barbarian_sword_swing_hit_14.ogg,50,0,105,0,95,FALSE,FALSE,MegaGrass,0,,FALSE,sfx/warriorgirlattack_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/warriorgirlattack_02.ogg,,,,50,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/warriorgirlattack_03.ogg,,,,50,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/warriorgirlattack_04.ogg,,,,50,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/warriorgirlattack_05.ogg,,,,50,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/warriorgirlattack_06.ogg,,,,50,,
WarriorGirl Attack2,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,90,75,sfx/barbarian_sword_swing_hit_14.ogg,50,0,105,0,95,FALSE,FALSE,MegaGrass,0,,FALSE,sfx/warriorgirlattack_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,105,,95,,,Wizard_Tower_lightFlash,,,,sfx/warriorgirlattack_02.ogg,,,,50,,
,,,,,,,,,0,,,,,,,,105,,95,,,Fire_ballsBig,,,,sfx/warriorgirlattack_03.ogg,,,,50,,
,,,,,,,,,0,,,,,,,,105,,95,,,Wizard_Tower_lightFlash2,,,,sfx/warriorgirlattack_04.ogg,,,,50,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/warriorgirlattack_05.ogg,,,,50,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/warriorgirlattack_06.ogg,,,,50,,
WarriorGirl Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,95,FALSE,FALSE,Deploy,0,,FALSE,sfx/warriorgirldeploy_01.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,,,,,,,,,100,,95,,,,,,,sfx/warriorgirldeploy_02.ogg,,,,60,,
WarriorGirl Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,95,85,sfx/archer_death_05.ogg,60,0,105,0,95,FALSE,FALSE,Dsplat,0,,FALSE,sfx/warriorgirl_die_01.ogg,0,FALSE,FALSE,70,,
WarriorGirl Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/arrow_hit_12.ogg,60,0,100,0,90,FALSE,FALSE,Hit,0,,FALSE,sfx/warriorgirl_hit_01.ogg,0,FALSE,FALSE,50,,
Weak Wall Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/wall_pickup_01.ogg,0,FALSE,FALSE,80,,
Weak Wall Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/wall_place_01.ogg,0,FALSE,FALSE,80,,
Wind Machine Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,85,75,sfx/mage_attack_02.ogg,90,0,105,0,95,FALSE,FALSE,wind_attack_particle,0,,TRUE,sfx/air_cannon_fire_04.ogg,0,FALSE,FALSE,90,,
Wind Machine Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,wind_hit_particle,0,,TRUE,,0,FALSE,FALSE,,,
Wind Machine Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,None,FALSE,80,80,sfx/wall_pickup_01.ogg,70,0,105,0,95,FALSE,FALSE,Grass,0,,FALSE,sfx/air_cannon_pickup_03.ogg,0,FALSE,FALSE,70,,
Wind Machine Place,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,None,FALSE,90,90,sfx/cannon_drop2.ogg,70,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/air_cannon_place_02.ogg,0,FALSE,FALSE,80,,
Wizard Attack_OLD,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,90,sfx/mage_attack_02.ogg,50,0,100,0,90,FALSE,FALSE,Dust,0,,FALSE,sfx/mage_attack_02.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,110,,100,,,Wizard_Tower_lightFlash,,,,sfx/mage_attack_02v2.ogg,,,,40,,
,,,,,,,,,,,,,,,,,100,,90,,,,,,,sfx/mage_attack_02v3.ogg,,,,50,,
Wizard Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/mage_deploy_06.ogg,0,FALSE,FALSE,65,,
Wizard Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,125,115,sfx/barbarian_death_01.ogg,50,0,105,0,95,FALSE,FALSE,Splat,0,,FALSE,sfx/wizard_die_01.ogg,0,FALSE,FALSE,50,,
Wizard Hit1,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,80,sfx/wizard_hit_01.ogg,50,3,100,0,80,FALSE,FALSE,Hit,0,,FALSE,sfx/wizard_hit_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,,,,,,DefenceHit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
