Barbarian,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,StopToLast,,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,boolean,,,,,,
,walk,,,,sc3d/grandwarden_primal_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/grandwarden_primal_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/grandwarden_primal_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,upgrade,,,,sc3d/grandwarden_primal_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,attack,,,,sc3d/grandwarden_primal_anim_attack1_dl_opt.scw,30,FALSE,,,,50,,,,,,,
,celebrate,,,,sc3d/grandwarden_primal_anim_cheer1_dl_opt.scw,,FALSE,,TRUE,,50,,,,,,,
,die,,,,sc3d/grandwarden_primal_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
,menu,,,120,sc3d/grandwarden_primal_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
,wardrobe,,,120,sc3d/grandwarden_primal_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
GrandWardenFlyPrimalSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,OffsetY,StopToLast,,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,boolean,,,,,,
,walk,,,,sc3d/grandwarden_primal_anim_fly_walk1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,idle,,,,sc3d/grandwarden_primal_anim_fly_idle1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,sleep,,,,sc3d/grandwarden_primal_anim_fly_sleep1_dl_opt.scw,,TRUE,,,,13,,,,,,,
,upgrade,,,,sc3d/grandwarden_primal_anim_fly_sleep1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,attack,,,,sc3d/grandwarden_primal_anim_fly_attack1_dl_opt.scw,30,FALSE,,,,30,,,,,,,
,celebrate,1,130,,sc3d/grandwarden_primal_anim_fly_cheer1_dl_opt.scw,,FALSE,,TRUE,,30,,,,,,,
,die,,,,sc3d/grandwarden_primal_anim_fly_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,30,,,,,,,
,menu,,,120,sc3d/grandwarden_primal_anim_fly_menu1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,wardrobe,,,120,sc3d/grandwarden_primal_anim_fly_menu1_dl_opt.scw,,TRUE,,,,30,,,,,,,
BarbarianKingPrimalSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,ParticleEffect3D,StopToLast,EffectFrame,Effect,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,int,String,,,
,walk,,,,sc3d/barbking_primal_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,1,,,,
,idle,,,,sc3d/barbking_primal_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,1,,,,
,sleep,,,,sc3d/barbking_primal_anim_sleep1_dl_opt.scw,,TRUE,,TRUE,,,,,1,,,,
,upgrade,,,,sc3d/barbking_primal_anim_sleep1_dl_opt.scw,,TRUE,,TRUE,,,,,1,,,,
,attack,,,,sc3d/barbking_primal_anim_attack1_dl_opt.scw,25,FALSE,,,,50,,TRUE,1,,,,
,,,,,sc3d/barbking_primal_anim_attack2_dl_opt.scw,18,FALSE,,,,50,,,1,,,,
,celebrate,,,,sc3d/barbking_primal_anim_cheer1_dl_opt.scw,,FALSE,,TRUE,,50,,,20,Primal King Celebrate,,,
,die,,,,sc3d/barbking_primal_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,1,,,,
,menu,,,81,sc3d/barbking_primal_anim_menu1_dl_opt.scw,,TRUE,,,,,,,1,,,,
,wardrobe,,,81,sc3d/barbking_primal_anim_menu1_dl_opt.scw,,TRUE,,,,,,,1,,,,
GiantElite,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,SWF,Scale,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,String,int,,,,,,,,,
,walk,TRUE,,,elite_giant_walk1,TRUE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,idle,TRUE,10,,elite_giant_idle1,TRUE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,,TRUE,2,,elite_giant_idle1,TRUE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,attack,TRUE,1,14,elite_giant_attack3,FALSE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,,TRUE,1,16,elite_giant_attack2,FALSE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,,TRUE,1,14,elite_giant_attack3,FALSE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,celebrate,TRUE,4,,elite_giant_idle1,TRUE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,,TRUE,1,,elite_giant_idle1,TRUE,TRUE,sc/characters_super.sc,80,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
ArcherQueenPrimalSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,ParticleEffect3D,StopToLast,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,,,,,
,walk,,,,sc3d/archerqueen_primal_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/archerqueen_primal_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/archerqueen_primal_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,upgrade,,,,sc3d/archerqueen_primal_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,attack,,,,sc3d/archerqueen_primal_anim_attack1_dl_opt.scw,2,FALSE,,,,50,,TRUE,,,,,
,celebrate,,,,sc3d/archerqueen_primal_anim_cheer1_dl_opt.scw,,FALSE,,TRUE,,50,,,,,,,
,die,,,,sc3d/archerqueen_primal_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
,menu,,,130,sc3d/archerqueen_primal_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
,wardrobe,,,130,sc3d/archerqueen_primal_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
EliteValkyrie,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,SWF,,,
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,String,,,
,walk,TRUE,,,superValkyrie01_Run1,TRUE,TRUE,,,,,,,130,sc/characters_super.sc,,,
,idle,FALSE,1,,superValkyrie01_Idle1_3,TRUE,TRUE,,,,,,,130,sc/characters_super.sc,,,
,attack,TRUE,1,10,superValkyrie01_Attack1,FALSE,TRUE,,,,,,,130,sc/characters_super.sc,,,
,celebrate,FALSE,,,superValkyrie01_Idle1_3,FALSE,TRUE,,,,,,,130,sc/characters_super.sc,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,130,,,,
GiantSkeleton,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,big_skele_warrior1_run1,TRUE,TRUE,70,sc/characters_super.sc,,,,,,,,,
,idle,TRUE,1,,big_skele_warrior1_idle1,TRUE,TRUE,70,sc/characters_super.sc,,,,,,,,,
,attack,TRUE,,8,big_skele_warrior1_attack1,FALSE,TRUE,70,sc/characters_super.sc,,,,,,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,70,,,,,,,,,,
,spawn,FALSE,,,big_skele_warrior1_spawn1_3,FALSE,TRUE,70,sc/characters_super.sc,,,,,,,,,
InfernoDragon,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,SWF,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,String,int,,,,,,,,,
,walk,TRUE,,,super_baby_dragon_fly1,TRUE,TRUE,sc/characters_super.sc,100,,,,,,,,,
,idle,TRUE,10,,super_baby_dragon_fly1,TRUE,TRUE,sc/characters_super.sc,100,,,,,,,,,
,,TRUE,2,,super_baby_dragon_fly1,TRUE,TRUE,sc/characters_super.sc,100,,,,,,,,,
,attack,TRUE,1,12,super_baby_dragon_attack1,TRUE,TRUE,sc/characters_super.sc,100,,,,,,,,,
,,TRUE,1,12,super_baby_dragon_attack1,TRUE,TRUE,sc/characters_super.sc,100,,,,,,,,,
,celebrate,TRUE,4,,super_baby_dragon_fly1,TRUE,TRUE,sc/characters_super.sc,100,,,,,,,,,
,,TRUE,1,,super_baby_dragon_fly1,TRUE,TRUE,sc/characters_super.sc,100,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,,,,,,,,,,,
BabyElectroDragon,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,ColorMulR,ColorMulG,ColorMulB,ColorAddR,ColorAddG,ColorAddB,Scale,EffectFrame,Effect,SyncChildAnimations,SWF
,String,boolean,int,int,String,boolean,boolean,int,int,int,int,int,int,int,int,String,boolean,String
,walk,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,50,10,Electro Dragon Wings,,sc/characters_air.sc
,idle,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,50,,,,sc/characters_air.sc
,attack,TRUE,,69,electro_dragon_attack1,FALSE,TRUE,255,255,255,0,0,0,50,,,TRUE,sc/characters_air.sc
,celebrate,TRUE,,,electro_dragon_fly1,TRUE,TRUE,255,255,255,0,0,0,50,10,Electro Dragon Wings,,sc/characters_air.sc
,die,TRUE,,,electro_dragon_die1,FALSE,TRUE,255,255,255,0,0,0,50,,,,sc/characters_air.sc
ForestHog,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,BoarRider1_Run1,TRUE,TRUE,70,,,,,,,,,,
,idle,FALSE,1,,BoarRider1_Idle1_3,TRUE,TRUE,70,,,,,,,,,,
,attack,TRUE,1,11,BoarRider1_Attack1,FALSE,TRUE,70,,,,,,,,,,
,celebrate,FALSE,,,BoarRider1_Run1_3,TRUE,TRUE,70,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,70,,,,,,,,,,
GrandWardenClockworkSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,ParticleEffect3D,StopToLast,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,,,,,
,walk,,,,sc3d/grandwarden_clockwork_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/grandwarden_clockwork_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/grandwarden_clockwork_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,upgrade,,,,sc3d/grandwarden_clockwork_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,attack,,,,sc3d/grandwarden_clockwork_anim_attack1_dl_opt.scw,30,FALSE,,,,50,,,,,,,
,menu,,,150,sc3d/grandwarden_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,,clockwork_battery,,,,,,
,wardrobe,,,150,sc3d/grandwarden_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,,clockwork_battery,,,,,,
,celebrate,,,,sc3d/grandwarden_clockwork_anim_cheer1_dl_opt.scw,,FALSE,,TRUE,,50,clockwork_intensify,,,,,,
,die,,,,sc3d/grandwarden_clockwork_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
GrandWardenFlyClockworkSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,OffsetY,ParticleEffect3D,StopToLast,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,,,,,
,walk,,,,sc3d/grandwarden_clockwork_anim_fly_walk1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,idle,,,,sc3d/grandwarden_clockwork_anim_fly_idle1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,sleep,,,,sc3d/grandwarden_clockwork_anim_fly_sleep1_dl_opt.scw,,TRUE,,,,13,,,,,,,
,upgrade,,,,sc3d/grandwarden_clockwork_anim_fly_sleep1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,attack,,,,sc3d/grandwarden_clockwork_anim_fly_attack1_dl_opt.scw,30,FALSE,,,,30,,,,,,,
,wardrobe,,,150,sc3d/grandwarden_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,30,clockwork_battery,,,,,,
,menu,,,150,sc3d/grandwarden_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,30,clockwork_battery,,,,,,
,celebrate,1,130,,sc3d/grandwarden_clockwork_anim_fly_cheer1_dl_opt.scw,,FALSE,,TRUE,,30,clockwork_intensify,,,,,,
,die,,,,sc3d/grandwarden_clockwork_anim_fly_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,30,,,,,,,
SuperWitch,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,super_necromancer_lvl1_run,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,idle,TRUE,,,super_necromancer_lvl1_idle1,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,attack,TRUE,,9,super_necromancer_lvl1_attack1,FALSE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,celebrate,TRUE,,,super_necromancer_lvl1_idle1,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,die,FALSE,,,barbarian_death_1,FALSE,TRUE,130,,,,,,,,,,
,attack2,TRUE,,22,super_necromancer_lvl1_summon,FALSE,TRUE,130,sc/characters_super.sc,,,,,,,,,
SuperArcher,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,super_archer_run1,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,idle,TRUE,10,,super_archer_idle1,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,,TRUE,2,,super_archer_idle1,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,attack,TRUE,1,5,super_archer_attack1,FALSE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,,TRUE,1,5,super_archer_attack1,FALSE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,celebrate,TRUE,1,,super_archer_cheer1,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,130,,,,,,,,,,
,spawn,TRUE,1,,super_archer_cheer1,TRUE,TRUE,130,sc/characters_super.sc,,,,,,,,,
SuperMinion,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,SWF,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,String,,,,,,,,,
,walk,TRUE,,,Super_Gargoyle1_FastFly,TRUE,TRUE,120,sc/characters_super.sc,,,,,,,,,
,idle,TRUE,1,,Super_Gargoyle1_Fly,TRUE,TRUE,120,sc/characters_super.sc,,,,,,,,,
,attack,TRUE,1,10,Super_Gargoyle1_Attack1,FALSE,TRUE,120,sc/characters_super.sc,,,,,,,,,
,celebrate,FALSE,,,Super_Gargoyle1_Attack1_3,FALSE,TRUE,120,sc/characters_super.sc,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,TRUE,TRUE,120,,,,,,,,,,
DartGoblin,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,goblin2_run1,TRUE,TRUE,180,,,,,,,,,,
,idle,TRUE,1,,goblin2_idle1,TRUE,TRUE,180,,,,,,,,,,
,attack,TRUE,1,10,goblin2_attack1,FALSE,TRUE,180,,,,,,,,,,
,celebrate,FALSE,1,,goblin2_idle1_2,TRUE,TRUE,180,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,100,,,,,,,,,,
BarbarianKingClockworkSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,ParticleEffect3D,StopToLast,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,,,,,
,walk,,,,sc3d/barbking_clockwork_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/barbking_clockwork_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/barbking_clockwork_anim_sleep1_dl_opt.scw,,TRUE,,TRUE,,,,,,,,,
,upgrade,,,,sc3d/barbking_clockwork_anim_sleep1_dl_opt.scw,,TRUE,,TRUE,,,,,,,,,
,attack,,,,sc3d/barbking_clockwork_anim_attack1_dl_opt.scw,25,FALSE,,,,50,,TRUE,,,,,
,,,,,sc3d/barbking_clockwork_anim_attack2_dl_opt.scw,18,FALSE,,,,50,,,,,,,
,celebrate,,,,sc3d/barbking_clockwork_anim_cheer1_dl_opt.scw,,FALSE,,TRUE,,50,,,,,,,
,die,,,,sc3d/barbking_clockwork_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
,menu,,,90,sc3d/barbking_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
,wardrobe,,,90,sc3d/barbking_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
HeadHunter_lvl1,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,headhunter1_run1,TRUE,TRUE,100,,,,,,,,,,
,idle,TRUE,1,,headhunter1_idle1,TRUE,TRUE,100,,,,,,,,,,
,,TRUE,1,,headhunter1_idle1,TRUE,TRUE,100,,,,,,,,,,
,attack,TRUE,1,12,headhunter1_attack1,FALSE,TRUE,100,,,,,,,,,,
,,TRUE,1,12,headhunter1_attack1,FALSE,TRUE,100,,,,,,,,,,
,celebrate,TRUE,1,,headhunter1_idle1,TRUE,TRUE,100,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,100,,,,,,,,,,
HeadHunter_lvl2,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,headhunter2_run1,TRUE,TRUE,105,,,,,,,,,,
,idle,TRUE,1,,headhunter2_idle1,TRUE,TRUE,105,,,,,,,,,,
,,TRUE,1,,headhunter2_idle1,TRUE,TRUE,105,,,,,,,,,,
,attack,TRUE,1,12,headhunter2_attack1,FALSE,TRUE,105,,,,,,,,,,
,,TRUE,1,12,headhunter2_attack1,FALSE,TRUE,105,,,,,,,,,,
,celebrate,TRUE,1,,headhunter2_idle1,TRUE,TRUE,105,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,100,,,,,,,,,,
HeadHunter_lvl3,,,,,,,,,,,,,,,,,,
,Name,HasDirections,VariationWeight,ActionFrame,ExportName,Looping,StopToLast,Scale,,,,,,,,,,
,String,boolean,int,int,String,boolean,boolean,int,,,,,,,,,,
,walk,TRUE,,,headhunter3_run1,TRUE,TRUE,110,,,,,,,,,,
,idle,TRUE,1,,headhunter3_idle1,TRUE,TRUE,110,,,,,,,,,,
,,TRUE,1,,headhunter3_idle1,TRUE,TRUE,110,,,,,,,,,,
,attack,TRUE,1,12,headhunter3_attack1,FALSE,TRUE,110,,,,,,,,,,
,,TRUE,1,12,headhunter3_attack1,FALSE,TRUE,110,,,,,,,,,,
,celebrate,TRUE,1,,headhunter3_idle1,TRUE,TRUE,110,,,,,,,,,,
,die,FALSE,1,,barbarian_death_1,FALSE,TRUE,100,,,,,,,,,,
ArcherQueenClockworkSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,ParticleEffect3D,StopToLast,EffectFrame,Effect,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,int,String,,,
,walk,,,,sc3d/archerqueen_clockwork_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/archerqueen_clockwork_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/archerqueen_clockwork_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,upgrade,,,,sc3d/archerqueen_clockwork_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,attack,,,,sc3d/archerqueen_clockwork_anim_attack1_dl_opt.scw,2,FALSE,,,,50,,TRUE,,,,,
,celebrate,,,,sc3d/archerqueen_clockwork_anim_cheer1_dl_opt.scw,,FALSE,,TRUE,,50,,,100,Wood ArcherQueen Arrow Anim,,,
,die,,,,sc3d/archerqueen_clockwork_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
,menu,,,170,sc3d/archerqueen_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
,wardrobe,,,170,sc3d/archerqueen_clockwork_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
GrandWardenGladiatorSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,StopToLast,EffectFrame,Effect,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,boolean,int,String,,,,
,walk,,,,sc3d/grandwarden_gladiator_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/grandwarden_gladiator_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/grandwarden_gladiator_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,upgrade,,,,sc3d/grandwarden_gladiator_anim_sleep1_dl_opt.scw,,TRUE,,,,,,,,,,,
,attack,,,,sc3d/grandwarden_gladiator_anim_attack1_dl_opt.scw,24,FALSE,,,,50,,,,,,,
,menu,,,110,sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw,,TRUE,,,,,,,,,,,
,wardrobe,,,110,sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw,,TRUE,,,,,,30,GladiatorWardenScream,,,,
,celebrate,,,,sc3d/grandwarden_gladiator_anim_cheer1_dl_opt.scw,,FALSE,,TRUE,,50,,30,GladiatorWardenScream,,,,
,die,,,,sc3d/grandwarden_gladiator_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
GrandWardenFlyGladiatorSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,OffsetY,StopToLast,EffectFrame,Effect,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,boolean,int,String,,,,
,walk,,,,sc3d/grandwarden_gladiator_anim_fly_walk1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,idle,,,,sc3d/grandwarden_gladiator_anim_fly_idle1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,sleep,,,,sc3d/grandwarden_gladiator_anim_fly_sleep1_dl_opt.scw,,TRUE,,,,13,,,,,,,
,upgrade,,,,sc3d/grandwarden_gladiator_anim_fly_sleep1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,attack,,,,sc3d/grandwarden_gladiator_anim_fly_attack1_dl_opt.scw,24,FALSE,,,,30,,,,,,,
,menu,,,110,sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw,,TRUE,,,,30,,,,,,,
,wardrobe,,,110,sc3d/grandwarden_gladiator_anim_menu1_dl_opt.scw,,TRUE,,,,30,,30,GladiatorWardenScream,,,,
,celebrate,,,,sc3d/grandwarden_gladiator_anim_fly_cheer1_dl_opt.scw,,FALSE,,TRUE,,30,,30,GladiatorWardenScream,,,,
,die,,,,sc3d/grandwarden_gladiator_anim_fly_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,30,,,,,,,
BarbarianKingPartySkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,ParticleEffect3D,StopToLast,Effect,EffectFrame,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,String,int,,,
,walk,,,,sc3d/barbking_party_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/barbking_party_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,sleep,,,,sc3d/barbking_party_anim_sleep1_dl_opt.scw,,TRUE,,TRUE,,,,,,,,,
,upgrade,,,,sc3d/barbking_party_anim_sleep1_dl_opt.scw,,TRUE,,TRUE,,,,,,,,,
,attack,,,,sc3d/barbking_party_anim_attack1_dl_opt.scw,25,FALSE,,,,50,,TRUE,,,,,
,,,,,sc3d/barbking_party_anim_attack2_dl_opt.scw,18,FALSE,,,,50,,,,,,,
,celebrate,,,,sc3d/barbking_party_anim_cheer2_dl_opt.scw,,FALSE,,TRUE,,50,,,Party King Scream,-1,,,
,die,,,,sc3d/barbking_party_anim_stunned1_dl_opt.scw,,TRUE,,TRUE,stunned_stars_3d,50,,,,,,,
,wardrobe,,,207,sc3d/barbking_party_anim_menu1_dl_opt.scw,,TRUE,,,,,,,Party King Select,-1,,,
,menu,,,,sc3d/barbking_party_anim_idle1_dl_opt.scw,,TRUE,,,,,,,,,,,
ArcherQueenPirateSkin,,,,,,,,,,,,,,,,,,
,Name,StartFrame,EndFrame,LoopStartFrame,SCW,ActionFrame,Looping,Scale,LookAtCamera,ExportName,DepthBias,ParticleEffect3D,StopToLast,,,,,
,String,int,int,int,String,int,boolean,int,boolean,String,int,String,boolean,,,,,
,walk,,,,sc3d/archerqueen_pirate_anim_walk1_dl_opt.scw,,TRUE,,,,50,,,,,,,
,idle,,,,sc3d/archerqueen_pirate_anim_idle1_dl_opt.scw,,TRUE,,,,50,,,,,,,
